unique_id,label,area,perimeter,solidity,extent,mean_intensity,max_intensity,min_intensity,eccentricity,major_axis_length,minor_axis_length,orientation,circularity,intensity_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,cell_height_y,mean_dist_to_5_neighbors,n_chromocenters,mean_chromocenter_area,chromocenter_area_fraction,kmeans_cluster,spectral_cluster
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_15,15,339.0,70.87005768508881,0.9769452449567724,0.7847222222222222,99.42772861356931,206.0,22.0,0.7872361486602811,27.015296148062685,16.659026699493637,1.5465182736376324,0.8481721139622008,37.00988384891826,994.3622291021672,0.0362351485801967,0.0414213255735593,0.6365481117303476,7.377581120943953,66.97550947935558,10,11.6,0.3421828908554572,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_16,16,635.0,93.59797974644668,0.970948012232416,0.7839506172839507,133.51653543307086,255.0,35.0,0.3497107946745669,29.675242057154808,27.80147917960017,1.295042767955992,0.9108579214027168,46.40324072951695,1443.467105263158,0.0381387101004505,0.0304165164620179,0.6513778737469935,12.670866141732285,69.68048290556231,8,37.625,0.474015748031496,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_17,17,741.0,103.01219330881976,0.9698952879581152,0.7841269841269841,158.1889338731444,255.0,35.0,0.6655466107368939,35.84996279535443,26.756845164071688,1.472647273543638,0.877507432617302,56.165957450454464,1331.9033613445376,0.0563825592937053,0.0438220948099776,0.7809797685408258,12.364372469635628,72.45489920772792,11,25.90909090909091,0.3846153846153846,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_18,18,576.0,96.18376618407356,0.979591836734694,0.715527950310559,92.39930555555556,184.0,20.0,0.7785763026653492,35.2239703513918,22.104800866016568,1.1787726292048124,0.7823999080163668,30.965318854162785,964.5443037974684,0.0350929331634508,0.0338305369509397,0.4914177136642316,10.32638888888889,72.14722435470144,13,17.923076923076923,0.4045138888888889,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_19,19,663.0,96.76955262170048,0.9793205317577548,0.7892857142857143,116.90346907993968,243.0,26.0,0.6083419830540948,33.1599488117311,26.31822291689594,0.8699362151209462,0.889704784233239,41.59496978414658,1268.7795275590552,0.0377808735300924,0.0303328508413515,0.622471734095045,12.773755656108598,71.89636282454572,16,17.5,0.4223227752639517,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_20,20,648.0,95.01219330881976,0.9759036144578314,0.7854545454545454,155.70833333333334,255.0,32.0,0.6690067441259899,33.5699788340706,24.951099361889817,-1.3017685957931402,0.902040802238114,58.67813275734742,1484.6356340288928,0.0457256981591023,0.0361423121964613,0.777311538444222,11.802469135802468,75.46815383135163,11,26.0,0.441358024691358,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_21,21,606.0,97.84062043356596,0.9513343799058084,0.7426470588235294,80.28382838283828,175.0,19.0,0.6939645413077618,33.40785662794477,24.05396336630467,-1.5167335050149438,0.7955071586646841,26.327061380280227,826.1032702237519,0.0371542198680741,0.0331520831054358,0.3930637093971929,10.925742574257423,80.66588683386541,16,15.375,0.4059405940594059,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_22,22,1096.0,127.01219330881976,0.969053934571176,0.8100517368810052,77.97992700729927,200.0,6.0,0.6650051088368414,43.72835144234032,32.6580298695214,-0.1375183109490555,0.8537477787701482,35.673007522328454,792.321327014218,0.0412030789411104,0.025398599065354,0.684278567095531,19.156934306569344,67.24511049955893,19,20.63157894736842,0.3576642335766423,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_23,23,286.0,69.4558441227157,0.9255663430420712,0.6485260770975056,77.32517482517483,131.0,19.0,0.8238823141335672,25.76137893580876,14.600542644737152,0.6266950858343455,0.7450034939100723,19.460086347027648,653.4113207547168,0.0465085083465621,0.049201527586435,0.1204636294889681,11.185314685314683,72.71677704199952,5,28.4,0.4965034965034965,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_24,24,683.0,98.1543289325507,0.9646892655367232,0.6898989898989899,68.79648609077599,161.0,1.0,0.5020713708027683,31.861260605941816,27.55445261309754,0.8592320470905991,0.8908644963377345,29.013065960653226,692.3537519142419,0.046464912487694,0.0324857633010665,0.5817932328168477,19.046852122986824,49.72950369380516,13,24.384615384615383,0.4641288433382137,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_25,25,1112.0,136.78174593052023,0.8982229402261712,0.5914893617021276,77.31205035971223,182.0,16.0,0.5875144113725023,42.7452092693486,34.59000906004704,-0.3681825507894676,0.7468929591485345,27.94571302313764,767.8291079812207,0.0499651325180309,0.027415589334566,0.5024347078015553,32.68255395683453,42.47198345376783,24,19.95833333333333,0.4307553956834532,1,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_26,26,1058.0,122.46803743153546,0.9742173112338858,0.7168021680216802,66.06805293005671,160.0,8.0,0.7090467756489515,43.83918571784812,30.913703748211727,0.5831484894545462,0.8864413677908064,29.31890846149256,686.7266470009833,0.0666890791145128,0.0276895336092993,0.5922534002258854,35.93005671077505,52.64193073531786,22,20.772727272727277,0.4319470699432892,3,0
